StatusMonth,OccGroup,Score,n
2026-06,2211 Accountants,80,2
2026-06,2211 Accountants,90,1
2026-06,2211 Accountants,60,1
2026-06,2211 Accountants,50,1
2026-06,2344 Geologists Geophysicists and Hydrogeologists,80,9
2026-06,2344 Geologists Geophysicists and Hydrogeologists,95,3
2026-06,2344 Geologists Geophysicists and Hydrogeologists,90,4
2026-06,2344 Geologists Geophysicists and Hydrogeologists,85,8
2026-06,2344 Geologists Geophysicists and Hydrogeologists,100,1
2026-06,"2212 Auditors, Company Secretaries and Corporate Treasurers",90,1
2026-06,2345 Life Scientists,75,1
2026-06,2345 Life Scientists,80,2
2026-06,2345 Life Scientists,95,24
2026-06,2345 Life Scientists,110,3
2026-06,2345 Life Scientists,100,16
2026-06,2345 Life Scientists,105,3
2026-06,"2335 Industrial, Mechanical and Production Engineers",65,2
2026-06,"2335 Industrial, Mechanical and Production Engineers",80,2
2026-06,"2335 Industrial, Mechanical and Production Engineers",90,1
2026-06,"2335 Industrial, Mechanical and Production Engineers",85,2
2026-06,"2335 Industrial, Mechanical and Production Engineers",60,2
2026-06,2339 Other Engineering Professionals,65,1
2026-06,2339 Other Engineering Professionals,80,3
2026-06,2339 Other Engineering Professionals,90,4
2026-06,2339 Other Engineering Professionals,50,1
2026-06,2341 Agricultural and Forestry Scientists,65,1
2026-06,2341 Agricultural and Forestry Scientists,75,2
2026-06,2341 Agricultural and Forestry Scientists,70,1
2026-06,2341 Agricultural and Forestry Scientists,80,119
2026-06,2341 Agricultural and Forestry Scientists,95,8
2026-06,2341 Agricultural and Forestry Scientists,90,35
2026-06,2341 Agricultural and Forestry Scientists,85,100
2026-06,2341 Agricultural and Forestry Scientists,55,1
2026-06,2341 Agricultural and Forestry Scientists,100,5
2026-06,2544 Registered Nurses,65,4
2026-06,2544 Registered Nurses,75,236
2026-06,2544 Registered Nurses,70,25
2026-06,2544 Registered Nurses,80,1830
2026-06,2544 Registered Nurses,95,3
2026-06,2544 Registered Nurses,90,73
2026-06,2544 Registered Nurses,85,589
2026-06,2544 Registered Nurses,55,1
2026-06,2544 Registered Nurses,60,3
2026-06,2544 Registered Nurses,50,1
2026-06,2544 Registered Nurses,110,1
2026-06,2544 Registered Nurses,100,3
2026-06,2544 Registered Nurses,105,2
2026-06,3513 Chefs,65,4
2026-06,3513 Chefs,75,2
2026-06,3513 Chefs,70,3
2026-06,3513 Chefs,80,1
2026-06,3513 Chefs,85,3
2026-06,3513 Chefs,55,1
2026-06,2334 Electronics Engineers,65,1
2026-06,2334 Electronics Engineers,95,7
2026-06,2334 Electronics Engineers,100,9
2026-06,2334 Electronics Engineers,105,1
2026-06,3232 Metal Fitters and Machinists,65,2
2026-06,3232 Metal Fitters and Machinists,70,1
2026-06,3232 Metal Fitters and Machinists,80,15
2026-06,3232 Metal Fitters and Machinists,90,1
2026-06,3232 Metal Fitters and Machinists,85,11
2026-06,3232 Metal Fitters and Machinists,55,2
2026-06,3232 Metal Fitters and Machinists,60,3
2026-06,2631 Computer Network Professionals,90,1
2026-06,"2342 Chemists, and Food and Wine Scientists",75,1
2026-06,"2342 Chemists, and Food and Wine Scientists",95,19
2026-06,"2342 Chemists, and Food and Wine Scientists",90,71
2026-06,"2342 Chemists, and Food and Wine Scientists",85,38
2026-06,"2342 Chemists, and Food and Wine Scientists",100,5
2026-06,"2342 Chemists, and Food and Wine Scientists",105,2
2026-06,2713 Solicitors,80,164
2026-06,2713 Solicitors,95,4
2026-06,2713 Solicitors,90,83
2026-06,2713 Solicitors,85,168
2026-06,2331 Chemical and Materials Engineers,75,1
2026-06,2331 Chemical and Materials Engineers,80,2
2026-06,2331 Chemical and Materials Engineers,90,1
2026-06,3123 Electrical Engineering Draftspersons and Technicians,80,29
2026-06,3123 Electrical Engineering Draftspersons and Technicians,90,26
2026-06,3123 Electrical Engineering Draftspersons and Technicians,85,41
2026-06,2333 Electrical Engineers,65,3
2026-06,2333 Electrical Engineers,75,3
2026-06,2333 Electrical Engineers,70,1
2026-06,2333 Electrical Engineers,80,1
2026-06,2333 Electrical Engineers,85,1
2026-06,2321 Architects and Landscape Architects,75,2
2026-06,2321 Architects and Landscape Architects,95,7
2026-06,2321 Architects and Landscape Architects,90,49
2026-06,2321 Architects and Landscape Architects,85,67
2026-06,2531 General Practitioners and Resident Medical officers,65,1
2026-06,2531 General Practitioners and Resident Medical officers,75,18
2026-06,2531 General Practitioners and Resident Medical officers,70,1
2026-06,2531 General Practitioners and Resident Medical officers,80,182
2026-06,2531 General Practitioners and Resident Medical officers,95,5
2026-06,2531 General Practitioners and Resident Medical officers,90,40
2026-06,2531 General Practitioners and Resident Medical officers,85,126
2026-06,2531 General Practitioners and Resident Medical officers,100,1
2026-06,2531 General Practitioners and Resident Medical officers,125,1
2026-06,2247 Management and Organisation Analysts,80,104
2026-06,2247 Management and Organisation Analysts,95,9
2026-06,2247 Management and Organisation Analysts,90,58
2026-06,2247 Management and Organisation Analysts,85,121
2026-06,2247 Management and Organisation Analysts,105,1
2026-06,2347 Veterinarians,80,38
2026-06,2347 Veterinarians,95,7
2026-06,2347 Veterinarians,90,34
2026-06,2347 Veterinarians,85,56
2026-06,2347 Veterinarians,100,1
2026-06,2414 Secondary School Teachers,65,2
2026-06,2414 Secondary School Teachers,75,75
2026-06,2414 Secondary School Teachers,70,4
2026-06,2414 Secondary School Teachers,80,341
2026-06,2414 Secondary School Teachers,95,4
2026-06,2414 Secondary School Teachers,90,33
2026-06,2414 Secondary School Teachers,85,130
2026-06,2414 Secondary School Teachers,60,2
2026-06,2414 Secondary School Teachers,100,2
2026-06,1341 Child Care Centre Managers,80,3
2026-06,1341 Child Care Centre Managers,95,1
2026-06,1341 Child Care Centre Managers,85,1
2026-06,"2241 Actuaries, Mathematicians and Statisticians",95,33
2026-06,"2241 Actuaries, Mathematicians and Statisticians",90,106
2026-06,"2241 Actuaries, Mathematicians and Statisticians",85,1
2026-06,"2241 Actuaries, Mathematicians and Statisticians",110,1
2026-06,"2241 Actuaries, Mathematicians and Statisticians",100,4
2026-06,"2241 Actuaries, Mathematicians and Statisticians",105,3
2026-06,3331 Glaziers,65,2
2026-06,3331 Glaziers,75,8
2026-06,3331 Glaziers,70,1
2026-06,2421 University Lecturers and Tutors,95,1
2026-06,2633 Telecommunications Engineering Professionals,95,21
2026-06,2633 Telecommunications Engineering Professionals,100,4
2026-06,1332 Engineering Managers,70,2
2026-06,1332 Engineering Managers,80,23
2026-06,1332 Engineering Managers,95,1
2026-06,1332 Engineering Managers,90,3
2026-06,1332 Engineering Managers,85,18
2026-06,3122 Civil Engineering Draftspersons and Technicians,65,3
2026-06,3122 Civil Engineering Draftspersons and Technicians,75,5
2026-06,3122 Civil Engineering Draftspersons and Technicians,70,5
2026-06,3122 Civil Engineering Draftspersons and Technicians,80,4
2026-06,3122 Civil Engineering Draftspersons and Technicians,90,1
2026-06,3122 Civil Engineering Draftspersons and Technicians,85,3
2026-06,3122 Civil Engineering Draftspersons and Technicians,60,1
2026-06,1399 Other Specialist Managers,80,26
2026-06,1399 Other Specialist Managers,90,7
2026-06,1399 Other Specialist Managers,85,23
2026-06,2322 Cartographers and Surveyors,80,23
2026-06,2322 Cartographers and Surveyors,95,2
2026-06,2322 Cartographers and Surveyors,90,7
2026-06,2322 Cartographers and Surveyors,85,34
2026-06,2322 Cartographers and Surveyors,60,1
2026-06,2322 Cartographers and Surveyors,100,1
2026-06,2245 Land Economists and Valuers,80,27
2026-06,2245 Land Economists and Valuers,90,4
2026-06,2245 Land Economists and Valuers,85,16
2026-06,2336 Mining Engineers,70,1
2026-06,2336 Mining Engineers,80,85
2026-06,2336 Mining Engineers,95,9
2026-06,2336 Mining Engineers,90,18
2026-06,2336 Mining Engineers,85,100
2026-06,2336 Mining Engineers,105,1
2026-06,2612 Multimedia Specialists and Web Developers,80,1
2026-06,2612 Multimedia Specialists and Web Developers,95,15
2026-06,2612 Multimedia Specialists and Web Developers,110,1
2026-06,2612 Multimedia Specialists and Web Developers,100,7
2026-06,2612 Multimedia Specialists and Web Developers,105,1
2026-06,3223 Structural Steel and Welding Trades Workers,75,1
2026-06,3223 Structural Steel and Welding Trades Workers,70,1
2026-06,3223 Structural Steel and Welding Trades Workers,80,60
2026-06,3223 Structural Steel and Welding Trades Workers,90,6
2026-06,3223 Structural Steel and Welding Trades Workers,85,21
2026-06,3223 Structural Steel and Welding Trades Workers,55,1
2026-06,3223 Structural Steel and Welding Trades Workers,60,2
2026-06,2349 Other Natural and Physical Science Professionals,80,34
2026-06,2349 Other Natural and Physical Science Professionals,95,7
2026-06,2349 Other Natural and Physical Science Professionals,90,14
2026-06,2349 Other Natural and Physical Science Professionals,85,25
2026-06,2349 Other Natural and Physical Science Professionals,100,5
2026-06,2349 Other Natural and Physical Science Professionals,105,2
2026-06,1331 Construction Managers,65,1
2026-06,1331 Construction Managers,75,1
2026-06,1331 Construction Managers,70,1
2026-06,1331 Construction Managers,80,220
2026-06,1331 Construction Managers,95,13
2026-06,1331 Construction Managers,90,53
2026-06,1331 Construction Managers,85,143
2026-06,1331 Construction Managers,100,1
2026-06,2343 Environmental Scientists,75,3
2026-06,2343 Environmental Scientists,70,1
2026-06,2343 Environmental Scientists,80,82
2026-06,2343 Environmental Scientists,95,6
2026-06,2343 Environmental Scientists,90,53
2026-06,2343 Environmental Scientists,85,93
2026-06,2343 Environmental Scientists,100,4
2026-06,2343 Environmental Scientists,105,2
2026-06,2711 Barristers,80,1
2026-06,2711 Barristers,85,1
2026-06,3312 Carpenters and Joiners,65,379
2026-06,3312 Carpenters and Joiners,75,121
2026-06,3312 Carpenters and Joiners,70,301
2026-06,3312 Carpenters and Joiners,80,37
2026-06,3312 Carpenters and Joiners,90,4
2026-06,3312 Carpenters and Joiners,85,10
2026-06,3312 Carpenters and Joiners,60,12
2026-06,3312 Carpenters and Joiners,100,1
2026-06,2725 Social Workers,65,1
2026-06,2725 Social Workers,75,67
2026-06,2725 Social Workers,70,1
2026-06,2725 Social Workers,80,266
2026-06,2725 Social Workers,95,2
2026-06,2725 Social Workers,90,25
2026-06,2725 Social Workers,85,123
2026-06,2725 Social Workers,100,1
2026-06,3322 Painting Trades Workers,65,6
2026-06,3322 Painting Trades Workers,75,1
2026-06,3322 Painting Trades Workers,70,1
2026-06,3322 Painting Trades Workers,60,4
2026-06,3423 Electronics Trades Workers,80,20
2026-06,3423 Electronics Trades Workers,90,1
2026-06,3423 Electronics Trades Workers,85,8
2026-06,2521 Chiropractors and Osteopaths,80,15
2026-06,2521 Chiropractors and Osteopaths,90,1
2026-06,2521 Chiropractors and Osteopaths,85,9
2026-06,3941 Cabinetmakers,80,4
2026-06,3941 Cabinetmakers,85,3
2026-06,3941 Cabinetmakers,60,1
2026-06,2243 Economists,80,45
2026-06,2243 Economists,90,15
2026-06,2243 Economists,85,38
2026-06,2243 Economists,105,1
2026-06,3311 Bricklayers and Stonemasons,65,53
2026-06,3311 Bricklayers and Stonemasons,75,12
2026-06,3311 Bricklayers and Stonemasons,70,29
2026-06,3311 Bricklayers and Stonemasons,80,4
2026-06,3311 Bricklayers and Stonemasons,90,1
2026-06,3311 Bricklayers and Stonemasons,85,2
2026-06,3311 Bricklayers and Stonemasons,60,6
2026-06,1342 Health and Welfare Services Managers,80,8
2026-06,1342 Health and Welfare Services Managers,90,1
2026-06,1342 Health and Welfare Services Managers,85,3
2026-06,2539 Other Medical Practitioners,65,1
2026-06,2539 Other Medical Practitioners,75,10
2026-06,2539 Other Medical Practitioners,70,1
2026-06,2539 Other Medical Practitioners,80,162
2026-06,2539 Other Medical Practitioners,95,2
2026-06,2539 Other Medical Practitioners,90,28
2026-06,2539 Other Medical Practitioners,85,112
2026-06,3411 Electricians,65,55
2026-06,3411 Electricians,75,17
2026-06,3411 Electricians,70,41
2026-06,3411 Electricians,80,11
2026-06,3411 Electricians,90,1
2026-06,3411 Electricians,55,1
2026-06,3411 Electricians,60,6
2026-06,3411 Electricians,50,1
2026-06,2525 Physiotherapists,65,2
2026-06,2525 Physiotherapists,75,16
2026-06,2525 Physiotherapists,80,118
2026-06,2525 Physiotherapists,95,1
2026-06,2525 Physiotherapists,90,8
2026-06,2525 Physiotherapists,85,39
2026-06,2525 Physiotherapists,100,1
2026-06,2512 Medical Imaging Professionals,80,38
2026-06,2512 Medical Imaging Professionals,90,2
2026-06,2512 Medical Imaging Professionals,85,9
2026-06,"4523 Sports Coaches, Instructors and Officials",80,4
2026-06,"4523 Sports Coaches, Instructors and Officials",90,1
2026-06,"4523 Sports Coaches, Instructors and Officials",85,2
2026-06,3222 Sheetmetal Trades Workers,80,1
2026-06,2527 Speech Professionals and Audiologists,75,4
2026-06,2527 Speech Professionals and Audiologists,80,65
2026-06,2527 Speech Professionals and Audiologists,90,3
2026-06,2527 Speech Professionals and Audiologists,85,35
2026-06,2527 Speech Professionals and Audiologists,100,1
2026-06,2524 Occupational Therapists,65,1
2026-06,2524 Occupational Therapists,75,9
2026-06,2524 Occupational Therapists,70,3
2026-06,2524 Occupational Therapists,80,76
2026-06,2524 Occupational Therapists,90,4
2026-06,2524 Occupational Therapists,85,27
2026-06,2524 Occupational Therapists,115,3
2026-06,2519 Other Health Diagnostic and Promotion Professionals,80,1
2026-06,3421 Airconditioning and Refrigeration Mechanics,65,1
2026-06,3421 Airconditioning and Refrigeration Mechanics,70,1
2026-06,3421 Airconditioning and Refrigeration Mechanics,80,1
2026-06,2346 Medical Laboratory Scientists,80,80
2026-06,2346 Medical Laboratory Scientists,95,1
2026-06,2346 Medical Laboratory Scientists,90,18
2026-06,2346 Medical Laboratory Scientists,85,51
2026-06,2415 Special Education Teachers,75,1
2026-06,2415 Special Education Teachers,80,4
2026-06,2415 Special Education Teachers,90,1
2026-06,2415 Special Education Teachers,85,3
2026-06,2723 Psychologists,75,8
2026-06,2723 Psychologists,70,1
2026-06,2723 Psychologists,80,44
2026-06,2723 Psychologists,95,4
2026-06,2723 Psychologists,90,8
2026-06,2723 Psychologists,85,31
2026-06,2541 Midwives,75,2
2026-06,2541 Midwives,70,1
2026-06,2541 Midwives,80,20
2026-06,2541 Midwives,90,2
2026-06,2541 Midwives,85,5
2026-06,3341 Plumbers,65,24
2026-06,3341 Plumbers,75,6
2026-06,3341 Plumbers,70,15
2026-06,3341 Plumbers,80,5
2026-06,3341 Plumbers,95,2
2026-06,3341 Plumbers,85,2
2026-06,3341 Plumbers,60,1
2026-06,3241 Panelbeaters,80,3
2026-06,3241 Panelbeaters,85,1
2026-06,3991 Boat Builders and Shipwrights,80,5
2026-06,3991 Boat Builders and Shipwrights,90,1
2026-06,3991 Boat Builders and Shipwrights,85,3
2026-06,2533 Internal Medicine Specialists,75,1
2026-06,2533 Internal Medicine Specialists,80,11
2026-06,2533 Internal Medicine Specialists,95,2
2026-06,2533 Internal Medicine Specialists,90,1
2026-06,2533 Internal Medicine Specialists,85,2
2026-06,2533 Internal Medicine Specialists,100,1
2026-06,3332 Plasterers,65,15
2026-06,3332 Plasterers,75,4
2026-06,3332 Plasterers,70,10
2026-06,3332 Plasterers,80,1
2026-06,3332 Plasterers,95,1
2026-06,3332 Plasterers,85,1
2026-06,3332 Plasterers,60,2
2026-06,3334 Wall and Floor Tilers,65,57
2026-06,3334 Wall and Floor Tilers,75,10
2026-06,3334 Wall and Floor Tilers,70,42
2026-06,3334 Wall and Floor Tilers,80,4
2026-06,3334 Wall and Floor Tilers,85,2
2026-06,3334 Wall and Floor Tilers,55,1
2026-06,3334 Wall and Floor Tilers,50,1
2026-06,2112 Music Professionals,80,2
2026-06,2112 Music Professionals,95,1
2026-06,2112 Music Professionals,90,1
2026-06,2112 Music Professionals,85,3
2026-06,2112 Music Professionals,100,1
2026-06,3211 Automotive Electricians,80,7
2026-06,3211 Automotive Electricians,85,1
2026-06,2534 Psychiatrists,75,1
2026-06,2534 Psychiatrists,80,1
2026-06,2534 Psychiatrists,90,1
2026-06,2534 Psychiatrists,85,6
2026-06,2514 Optometrists and Orthoptists,80,7
2026-06,2514 Optometrists and Orthoptists,95,1
2026-06,2514 Optometrists and Orthoptists,85,2
